"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrezid"
"30817",514.84253294424,1.0103706607246,0.292410311140658,4.81343820128946e-05,0.000334332713628906,"ADGRE2","30817"
"3013",1231.75103932008,1.10243219140809,0.325369884931167,4.83889302131587e-05,0.000335883732679725,"H2AC7","3013"
"107985227",44.5217413816002,-1.32892589202981,0.411817006065303,4.87455326654166e-05,0.000337855968152898,NA,"107985227"
"6549",1817.35771217582,-1.35708296246929,0.433298248157641,4.90459655043015e-05,0.000339736228808251,"SLC9A2","6549"
"51617",43.7938497001304,-1.66402314978037,0.59589646015312,4.92187071313907e-05,0.000340730277554377,"NSG2","51617"
"3556",398.388266175955,1.02601081821965,0.297313784220632,4.95416337291111e-05,0.000342558866980673,"IL1RAP","3556"
"3738",800.916519508605,-1.35794400415178,0.42586462009206,4.98512852158249e-05,0.00034459774824901,"KCNA3","3738"
"374877",20.6592149884927,1.31167076814626,0.388202705868789,5.00588032554477e-05,0.000345724635579624,"SAXO5","374877"
"101929750",29.4652459710012,-2.06713373664634,0.802613420640018,5.01012258760974e-05,0.000345892836498384,"LOC101929750","101929750"
"100505676",27.5560213214826,-1.175489453958,0.338960894568925,5.04588124257169e-05,0.000347971733381963,"RRS1-DT","100505676"
"107986698",39.5766481282574,-1.36705394091096,0.430317338724274,5.069952067891e-05,0.000349218418293355,NA,"107986698"
"105374965",32.667561332309,-1.12221378377285,0.327581689883911,5.07219556325824e-05,0.000349269738209708,"LOC105374965","105374965"
"3493",58315.478587366,-2.04249914308791,0.8007021625377,5.11860326466369e-05,0.000352049346403204,"IGHA1","3493"
"107987153",28.4715201273985,-1.04138452236879,0.295330638506714,5.12453613820286e-05,0.000352353430222331,NA,"107987153"
"137970",71.2849625719655,-1.64357997217782,0.546250358427139,5.13781066437417e-05,0.000352953813073673,"UNC5D","137970"
"10626",1079.88294205596,1.0435317673743,0.309784125500873,5.18686872306942e-05,0.000356009196307494,"TRIM16","10626"
"728095",14.8230187401137,-1.51746789362473,0.474293161447936,5.28476503886738e-05,0.000362209505441509,"SLIT3-AS1","728095"
"26820",18.8894343926743,1.01746033525756,0.283091757034455,5.28808162948841e-05,0.000362209505441509,"SNORD24","26820"
"105369370",64.3236822292291,1.30316596137724,0.410131300815896,5.30476575525505e-05,0.000363138869278238,"LOC105369370","105369370"
"158866",55.736897455115,-1.21050183643031,0.367001065476304,5.31254572809478e-05,0.000363564675208929,"ZDHHC15","158866"
"105374786",75.2930340665778,1.91193742815242,0.692988572833482,5.36049068152198e-05,0.000366630508496466,"LOC105374786","105374786"
"84296",233.691411511604,1.12584559413031,0.336884689666082,5.37729591647499e-05,0.000367664010285037,"GINS4","84296"
"107984410",40.0056050822969,-1.22648255234127,0.374091881839394,5.37875616745452e-05,0.000367664010285037,NA,"107984410"
"101927263",26.5470776848549,-1.09566236952384,0.31624057130812,5.39277753237658e-05,0.000368406364308809,"LOC101927263","101927263"
"140730",34.7408771612186,-1.40711768871942,0.441239256880469,5.39749847056467e-05,0.00036862083753411,"RIMS4","140730"
"100506776",97.661067413977,-1.09411393229089,0.323519989153329,5.40087633770327e-05,0.000368743487274533,"TRG-AS1","100506776"
"4015",464.845973501492,1.15904926974805,0.349469012915371,5.40408822378691e-05,0.000368781981314735,"LOX","4015"
"8351",4166.05435862793,1.01337704619302,0.294541791542918,5.40460443678894e-05,0.000368781981314735,"H3C4","8351"
"138162",17.3371425229841,1.26960828478146,0.377914834058099,5.4767936480108e-05,0.00037316159936125,"PIERCE1","138162"
"29018",26.4327742691297,-1.12141144872386,0.325926665465474,5.48826257843349e-05,0.000373833759324098,"FOXN3-AS2","29018"
"651746",248.64089308237,-1.08990819562785,0.323511035014561,5.50538656336179e-05,0.000374671694614306,"ANKRD33B","651746"
"388761",14.1877790110223,-1.39764306101561,0.42245709660361,5.50792567827553e-05,0.000374735083581215,"OR14A2","388761"
"6344",62.572205399586,-1.213541294,0.370148572837204,5.51685417724873e-05,0.000375123553143205,"SCTR","6344"
"653604",1178.32125474267,1.0189834246704,0.300155145265973,5.52041494638382e-05,0.000375146798790847,"H3C13","653604"
"102724380",100.751952083514,-1.11306848428607,0.332999991556578,5.53143267513357e-05,0.00037578596393089,"LINC02316","102724380"
"4133",149.445806453828,-1.09525567565612,0.323674274457532,5.55051749566696e-05,0.000376862838061466,"MAP2","4133"
"51561",49.3107088953258,1.27027650005176,0.389355884130345,5.55633378037215e-05,0.000377038090499838,"IL23A","51561"
"2731",122.650900282357,-1.38592481439076,0.456174854918423,5.57409381397603e-05,0.00037813315689746,"GLDC","2731"
"2838",1069.17711733907,-2.30714107669345,1.01039392017281,5.57924957751291e-05,0.00037837279139438,"GPR15","2838"
"28870",69.2846863898065,-1.81287780411935,0.672833167651736,5.60802998987833e-05,0.000380103434236912,"IGKV6D-21","28870"
"107984635",24.9810846473941,-1.09479312615991,0.316487898709835,5.68756552021014e-05,0.000384934566523166,"LOC107984635","107984635"
"8970",2657.54832721218,1.20742861968033,0.375047341644573,5.72292183503416e-05,0.000386878146904905,"H2BC11","8970"
"8082",667.363400352195,-1.07759686390226,0.325022820457855,5.72480003736921e-05,0.000386892908295271,"SSPN","8082"
"107986918",70.8639574029518,-1.0427305966837,0.306146334035076,5.7329332159847e-05,0.000387133796696871,"LOC107986918","107986918"
"401491",20.5354763069146,-1.19546215594038,0.347406999958242,5.80167967825021e-05,0.000391068107635437,"VLDLR-AS1","401491"
"112268027",18.8758784564498,-1.32411094468448,0.399407063646978,5.87983101120767e-05,0.00039553529881743,"LOC112268027","112268027"
"338872",17.3796718347615,-1.21009985747215,0.353751243091156,5.93771063960077e-05,0.000398823133745729,"C1QTNF9","338872"
"5322",55.828834948486,-1.36800820302174,0.43860149966111,5.98583343736739e-05,0.000401622888864699,"PLA2G5","5322"
"347731",16.5260975734607,-1.65349707911895,0.539185931695007,6.02217855781254e-05,0.000403828998860911,"LRRTM3","347731"
"2263",1430.84811623085,-1.17225605231879,0.360564232163096,6.04003051868677e-05,0.000404793189649425,"FGFR2","2263"
"84466",62.5412111369344,-1.12763396514983,0.34072952416155,6.06469844309582e-05,0.000406096110342202,"MEGF10","84466"
"80108",36.0164927838742,-1.14578993071208,0.341033478153051,6.06754362961836e-05,0.000406169943890794,"ZFP2","80108"
"50632",22.1483587403956,-1.44612737069547,0.46435663603271,6.08593110845636e-05,0.000407166958114263,"CALY","50632"
"6725",391.474251114602,1.20119283336599,0.371152285684823,6.12153999782364e-05,0.000409314331065035,"SRMS","6725"
"84000",75.6385230497496,1.08506904442734,0.320901743763548,6.14455425196374e-05,0.000410499899853891,"TMPRSS13","84000"
"101927843",44.8962791346546,-1.97208589310603,0.778248075622285,6.18252232675407e-05,0.000412799807832457,"LINC01687","101927843"
"100506810",22.1096486506341,1.2293621810208,0.366762489311926,6.21555891720789e-05,0.000414530651791699,"LINC01132","100506810"
"7262",216.271724746111,1.4570796601583,0.505934962195408,6.23496948265874e-05,0.000415587371093201,"PHLDA2","7262"
"388523",17.4867076983293,-1.99012129181754,0.751060488938601,6.27739558970104e-05,0.000418176089740902,"ZNF728","388523"
"400798",76.5545578258871,-1.26308864431918,0.399604408060925,6.29774105567869e-05,0.000419167542675459,"C1orf220","400798"
"5225",101.003311904683,1.74528823466483,0.605489411207723,6.29452060545774e-05,0.000419167542675459,"PGC","5225"
"55350",52.4193305004163,1.55000460838891,0.503660384860328,6.29947188636207e-05,0.000419167542675459,"VNN3P","55350"
"4837",978.832115505339,1.21408614762048,0.378018637398545,6.45072531915285e-05,0.00042874239083015,"NNMT","4837"
"1515",167.249860855472,1.5146002657429,0.518536789491586,6.51880252758264e-05,0.000432527093980711,"CTSV","1515"
"692197",19.8677028209807,1.11810469544527,0.325637257515928,6.52800367592018e-05,0.000432891145610309,"SNORD77","692197"
"6450",38.0873667562261,-1.06465794086938,0.310421598409846,6.55277299729782e-05,0.000434410084738381,"SH3BGR","6450"
"26077",12.1357908612312,-1.560122574755,0.502184524140278,6.56302963703943e-05,0.000434842688487072,"GNAO1-AS1","26077"
"10391",59.1798924936821,-1.14787333785543,0.350034917236321,6.57416014136172e-05,0.000435332666860796,"CORO2B","10391"
"9560",373.237552028344,1.42068077422576,0.453797375811899,6.70761827818081e-05,0.000443162909427768,"CCL4L2","9560"
"256051",174.244512322111,-1.1206220952328,0.345406848172381,6.71816281359929e-05,0.00044373379717253,"ZNF549","256051"
"5174",267.303888241525,-1.33490120848943,0.430467015693196,6.74962832331607e-05,0.00044568579770021,"PDZK1","5174"
"225",200.253132906544,-1.26707440829114,0.402534291128311,6.78606733287121e-05,0.000447584729660144,"ABCD2","225"
"10117",64.2848793607565,-1.52782886204437,0.500979732759306,6.83281149685891e-05,0.000450285561719775,"ENAM","10117"
"107987174",40.9021357764908,-1.20067838875984,0.368886974172346,6.84426028607896e-05,0.000450785145544545,NA,"107987174"
"367",142.844156611617,-1.10246240567785,0.333966472307027,6.85843133623187e-05,0.000451590892701211,"AR","367"
"105376161",43.8731682734704,-1.06355349998501,0.315133429109714,6.87129006491065e-05,0.000452309799839035,"LOC105376161","105376161"
"83849",60.0047419521839,-1.00826060881256,0.296604163292635,6.92190542472718e-05,0.000455384401763945,"SYT15","83849"
"100133036",26.9947020124029,-1.24472481314671,0.384231304713981,6.94421263633732e-05,0.000456600646874324,"FAM95B1","100133036"
"27145",496.447092848293,-1.23481811401265,0.397178707834182,7.00120894940612e-05,0.0004600822650175,"FILIP1","27145"
"170685",25.7435218491547,-1.55647407184506,0.538463365617589,7.01124092955963e-05,0.000460611653965912,"NUDT10","170685"
"90485",45.3513920832962,-1.34020180738558,0.441050843970643,7.02532843347216e-05,0.000461407101876029,"ZNF835","90485"
"1179",33029.9242483824,-1.89155329113008,0.838773595242766,7.0483443488734e-05,0.000462527754583024,"CLCA1","1179"
"1844",379.629355264828,1.10775607991638,0.33933131509778,7.12551813981965e-05,0.000466986883345722,"DUSP2","1844"
"284578",109.173966788247,-1.18706187950485,0.356721901553688,7.25611355042923e-05,0.000474558784362949,"SLC60A1-AS1","284578"
"26807",22.8301841868847,1.04599231131901,0.302072982106555,7.31428448858208e-05,0.00047796091153451,"SNORD43","26807"
"105373467",54.2448023980184,-1.16037057887774,0.34620043038415,7.33600536195204e-05,0.000478977448128124,NA,"105373467"
"399473",36.5740026410487,1.23231074398882,0.386126001900423,7.3554717695814e-05,0.000480113949810061,"SPRED3","399473"
"100507516",131.274429300533,-1.37024617564089,0.472188995985115,7.38579172263642e-05,0.000481823171740645,"LINC02984","100507516"
"677824",40.5219890805321,1.01181412460333,0.293432371671882,7.4567228162051e-05,0.000485906491816955,"SNORA17B","677824"
"51471",27.2997538081916,-1.25092759687179,0.38762604051517,7.49045543620565e-05,0.000487968210627495,"NAT8B","51471"
"57823",826.392791686118,-1.00986537968384,0.301143706906771,7.56750233071151e-05,0.000492574453578762,"SLAMF7","57823"
"102725227",15.9560338534372,-1.48618199395609,0.491024078530826,7.61476992413396e-05,0.000495374468773761,"LOC102725227","102725227"
"80339",52.10064288977,1.45097094465326,0.481232735416051,7.64978355854275e-05,0.000497370685983365,"PNPLA3","80339"
"284194",216.358048267071,-1.13820711952217,0.34633861120452,7.65671593107015e-05,0.00049740911827568,"LGALS9B","284194"
"2901",70.2449541394275,-1.10939457485812,0.340482584653302,7.6912242335044e-05,0.000499372550581488,"GRIK5","2901"
"102723911",27.7302525336024,-1.26769872960737,0.399430794409858,7.72703739093974e-05,0.000501418470338014,"LOC102723911","102723911"
"105372639",20.857950151234,1.64137184614486,0.572091725189751,7.84745407289752e-05,0.000507959752805244,"LOC105372639","105372639"
"1767",92.7148143353456,1.28514595027605,0.426500317266191,7.96355513279481e-05,0.000514047373553903,"DNAH5","1767"
"105379252",29.0604514190143,-1.26386983546427,0.398105799508481,7.96260519087944e-05,0.000514047373553903,"LOC105379252","105379252"
"90161",192.237191033577,1.7636064403618,0.750541170749649,7.9726631544051e-05,0.000514492816904841,"HS6ST2","90161"
"105374413",30.6628713153013,-1.05750714694154,0.313809378808157,7.98886033805385e-05,0.000515110223014377,"LOC105374413","105374413"
"290",3299.52143436823,-1.31311730279392,0.439422600036599,7.98776838896092e-05,0.000515110223014377,"ANPEP","290"
"9734",659.200548228461,-1.03995800421978,0.317849890965119,8.04163859799647e-05,0.000517940188120198,"HDAC9","9734"
"107985467",85.2699368942287,-1.17682304133981,0.370943719549596,8.08758485295439e-05,0.000520755567230702,"LOC107985467","107985467"
"7060",542.110877258395,-1.61614408996185,0.67437603587444,8.09885630661495e-05,0.000521193378384561,"THBS4","7060"
"51284",176.27637702609,-1.04359365871032,0.32092712487928,8.09758110333473e-05,0.000521193378384561,"TLR7","51284"
"5740",712.505613999039,-1.37858291674844,0.498004845678866,8.10460927669305e-05,0.000521275766088406,"PTGIS","5740"
"8969",4012.90087357658,1.11364922593435,0.345448010165431,8.11612461366259e-05,0.000521872409985825,"H2AC11","8969"
"100506258",71.4998083430848,-1.25011173614689,0.403529891072134,8.28587283024376e-05,0.000531072836795553,"SYT9-AS1","100506258"
"340273",34.8408934540314,-1.73490390373857,0.675519487164711,8.31514910652033e-05,0.000532466512428248,"ABCB5","340273"
"90273",164.718435730288,-1.17118770151672,0.370130303172469,8.33535645638949e-05,0.000533613907283666,"CEACAM21","90273"
"203111",32.6897171991314,-1.1438808305852,0.345668366743126,8.3735173460347e-05,0.000535762601753288,"ERICH5","203111"
"55553",359.76363414693,-1.23612016427371,0.412452532472588,8.42780671869953e-05,0.000539088218458198,"SOX6","55553"
"23743",62.4594399234314,-1.38343310239506,0.465874169186385,8.56518157139355e-05,0.00054697484177428,"BHMT2","23743"
"387695",2480.2700741615,-1.51448415286932,0.542518663619554,8.59008417936428e-05,0.000548414878490282,"GPR15LG","387695"
"5507",204.19683638965,-1.31665463323941,0.444655652398025,8.73943644520028e-05,0.000557644467837868,"PPP1R3C","5507"
"3604",100.172194618851,1.29871781212626,0.431661831465658,8.76692441594474e-05,0.000558939390621598,"TNFRSF9","3604"
"9834",680.790202670815,-1.60185184891493,0.596956693680691,8.77815115110074e-05,0.000559502119718368,"FAM30A","9834"
"107986361",113.235480600429,-1.24940219445863,0.406499261532019,8.82951207114403e-05,0.000562160876444404,NA,"107986361"
"107986617",14.4776313083601,1.50950336390777,0.502602273088094,8.85621688416978e-05,0.0005632544161305,"LOC107986617","107986617"
"445347",138.815433220056,-1.15667478518906,0.365466928149367,8.86504964817589e-05,0.000563653688623382,"TARP","445347"
"79645",20.0170860638552,-1.22316044011353,0.379515552973414,8.87977483718041e-05,0.000564435974038282,"CLXN","79645"
"399844",39.3723548377387,1.01401586605021,0.301649823708038,8.91268911896383e-05,0.000566219325903319,"LINC01002","399844"
"64753",190.93034420456,-1.06374361359929,0.331265150889169,8.93781417404451e-05,0.000567660791778756,"CCDC136","64753"
"54346",25.1242595083493,1.45497256618038,0.490975605093787,8.95078107317616e-05,0.00056832949069644,"UNC93A","54346"
"85480",22.454221681284,-1.17792257908114,0.359770764288982,8.95882972380439e-05,0.000568685626449228,"TSLP","85480"
"112267973",26.8411090861762,-1.67189555738375,0.61049420582375,8.96982764607921e-05,0.000569073795869516,NA,"112267973"
"64344",111.535261536385,-1.314221733234,0.444591371380774,8.99360271025609e-05,0.00057027172354015,"HIF3A","64344"
"3512",55447.5026498726,-2.21357654661908,0.980551204743496,9.00180699603535e-05,0.000570636712729366,"JCHAIN","3512"
"28478",259.729980960701,-1.66670990006881,0.63858451742179,9.06480021246147e-05,0.000574005509786102,"IGHJ3P","28478"
"401492",34.6663800012955,1.62979747628681,0.586504708461998,9.10387594264355e-05,0.000575854123058558,"LINC01235","401492"
"28394",1093.68826593537,-1.29842020134804,0.447418043194978,9.10977306087546e-05,0.00057601351362062,"IGHV4-39","28394"
"9413",70.5024585124951,-1.21867196519891,0.399132574082004,9.174545958422e-05,0.000579695016928323,"ENTREP1","9413"
"387700",25.304502393659,-1.11708323048154,0.337570604649355,9.19971137773607e-05,0.000580970123282715,"SLC16A12","387700"
"107985664",18.3706496774511,-1.41513218230349,0.466865093114127,9.21919425384098e-05,0.000581885185114485,"LOC107985664","107985664"
"677804",14.5010438338104,1.00891642968718,0.291027488439278,9.42034043068238e-05,0.000592655101481176,"SNORA17A","677804"
"105372895",27.5568139501088,-1.07126401714838,0.318686614738087,9.49797598479376e-05,0.000597171277709131,"LOC105372895","105372895"
"574042",17.6313838531867,1.03940553507877,0.305877446461306,9.60684957671412e-05,0.000603086605934903,"SNORA10","574042"
"388815",84.2792992557616,-1.29293435939935,0.434369896678303,9.63255698364271e-05,0.000604360584758574,"MIR99AHG","388815"
"105378230",97.2837245676153,-1.15572444118056,0.365701990853215,9.65033581341005e-05,0.00060470042157873,"LOC105378230","105378230"
"6330",194.390017996802,-1.10939146766779,0.351530330668242,9.65071675435615e-05,0.00060470042157873,"SCN4B","6330"
"8335",874.69705486395,1.09884783219689,0.338923509449659,9.69331988015499e-05,0.000606880454167426,"H2AC4","8335"
"105370846",35.1159131955127,-1.10785476355138,0.339796060932865,9.76733724735302e-05,0.000610366927341961,"LOC105370846","105370846"
"388228",72.2021650544782,1.36644381898939,0.458149563333709,9.95116041567262e-05,0.000620430779632196,"SBK1","388228"
"4151",143.695516458471,-1.02353873727981,0.306896874320834,9.96138898302988e-05,0.000620828919265892,"MB","4151"
"107985088",170.324101974814,-1.4220422373388,0.513255608399732,9.96873301613148e-05,0.000621120550315447,"LOC107985088","107985088"
"3231",60.4169793243297,-1.09067055444092,0.338192137675939,0.000100249201655781,0.000624454473916249,"HOXD1","3231"
"4915",344.014931432993,-1.29967379808749,0.450114960909045,0.000100523471077386,0.000625494283860861,"NTRK2","4915"
"143503",69.4381004980937,1.12258379220381,0.343635045865478,0.000100724839561078,0.00062658000675985,"OR51E1","143503"
"10998",108.59862929529,1.08997255534138,0.341931627537768,0.000100759691159873,0.000626629573437963,"SLC27A5","10998"
"101929294",66.8426755666099,-1.39699670308169,0.483516213870816,0.000101507128215432,0.000630941240419599,"ADAM7-AS1","101929294"
"1576",210.99980106509,-1.79316698376233,0.694300312049733,0.000101587808508029,0.000631274387766903,"CYP3A4","1576"
"105369464",31.7568369099658,-1.31232825190736,0.440894373817788,0.000101954498802191,0.000633384171796446,"PDGFDDN","105369464"
"106633803",55.1678135123922,1.12884136036863,0.355381414350136,0.000102633585776064,0.000637433053784782,"SNORD134","106633803"
"4919",288.777644337054,-1.22168028129265,0.419091739289775,0.000103330869593216,0.00064142190129115,"ROR1","4919"
"107984343",30.0891571238305,1.67890457252895,0.622604681839303,0.000104326606030733,0.000647085912711643,"LOC107984343","107984343"
"100505938",33.1777444430884,1.32715912608692,0.428925719454776,0.000105429655830617,0.000653579746743578,"ICA1-AS1","100505938"
"5563",386.770637552927,-1.11065974220661,0.352660198050788,0.000106744516284581,0.000660325883778478,"PRKAA2","5563"
"8363",6260.0775030921,1.14224205042565,0.368880452808019,0.000106855347701975,0.000660836110264086,"H4C11","8363"
"692091",18.9158864678811,1.10325732494529,0.334989072419376,0.000107558215168941,0.000664477719950399,"SNORD23","692091"
"101927943",12.7894169195309,-1.25834311811806,0.390862330573165,0.000107734610525133,0.000665214844166971,"SETBP1-DT","101927943"
"10022",156.672553064941,-3.13557621019149,1.71624024232881,0.000108196808946334,0.000667538226503465,"INSL5","10022"
"105372581",12.1436458936818,1.30346233032293,0.40476335483608,0.000109988986091533,0.000677161457159943,"LOC105372581","105372581"
"115271120",171.329057761524,1.15716600165699,0.373862503241546,0.000110428673905418,0.000678971764722075,"LDLR-AS1","115271120"
"26765",44.3357915809095,1.04435091666938,0.319960520111101,0.000110493517903251,0.000679191299790842,"SNORD12C","26765"
"8362",6871.18718382615,1.15007677730773,0.374183000001489,0.000111021251851377,0.000681895746878456,"H4C12","8362"
"26831",33.8166358426555,-1.1912314067075,0.37895894642189,0.000111152565493232,0.000682342678188505,"RNU5A-1","26831"
"100128675",13.3049836002689,1.19295993052765,0.366257436546777,0.000111336329970443,0.000683110954272454,"HPN-AS1","100128675"
"105379827",33.1344570853488,-1.10544291511931,0.346776302303531,0.000111515839375106,0.000684032289472199,"LOC105379827","105379827"
"100506368",12.74140913251,-1.0474045625632,0.309262826536927,0.000113038648587828,0.000692280047276323,"FZD4-DT","100506368"
"100505679",25.5493134462226,-1.0110673787139,0.304269482839299,0.0001135158462725,0.000695019926652401,"UBE2Q2P16","100505679"
"107986454",163.000693694145,-1.10757881154033,0.351471746483996,0.000115021228226931,0.00070331317123335,"LOC107986454","107986454"
"100189168",31.6075592361954,-1.49645637923747,0.53631827466647,0.000115705748023087,0.000706942406466613,"TRR-CCT3-1","100189168"
"100507392",30.9025069126371,-1.01447385943295,0.308467796615456,0.000117297276021387,0.000715083103129854,"SENCR","100507392"
"107987112",16.6757588029144,-1.26249301362014,0.401872308919124,0.000118703431092359,0.000722417304264175,"LOC107987112","107987112"
"5143",107.295650413563,-1.22935286752548,0.408624387409862,0.000119294237213451,0.000725633970565851,"PDE4C","5143"
"1879",1000.89470166853,-1.10397559982649,0.361008267706957,0.000119880822517573,0.000728821620256158,"EBF1","1879"
"54207",111.493131334107,-1.1896217630811,0.398654521439169,0.000121019689682389,0.000734595819480942,"KCNK10","54207"
"64106",74.6133266854316,1.67345935497512,0.770879313651224,0.000122022658147479,0.000740105682737336,"NPFFR1","64106"
"8357",3305.49817762994,1.12080632620853,0.359059425568313,0.000122316590350912,0.000741309777558347,"H3C10","8357"
"107986458",93.6402869522552,-1.04038901579355,0.329014114601606,0.000122395496973433,0.000741595175189432,"LOC107986458","107986458"
"3706",402.691329981677,-1.08974719200004,0.348930858164436,0.000122508614153932,0.000742087652628379,"ITPKA","3706"
"101927949",15.4046260152625,1.38503669756341,0.46035081556242,0.000124676776797633,0.00075384980295098,"LOC101927949","101927949"
"121952",15.3752297713507,-1.38014563309406,0.461491927989452,0.000124820331160777,0.000754522069249627,"METTL21EP","121952"
"340146",30.2761838798506,1.84431614240822,0.706303326045791,0.000125479243332366,0.000758111892906719,"SLC35D3","340146"
"106144586",23.0290508241278,-1.06202083935857,0.327458566010614,0.000126711123133428,0.000764959743361068,NA,"106144586"
"84210",47.8953798961687,-1.40127951881507,0.503432996707,0.000126824163420465,0.000765245774053229,"ANKRD20A1","84210"
"286077",2279.79253791786,1.01832697078631,0.323924354982102,0.000126911839124625,0.000765576619605559,"FAM83H","286077"
"8358",5465.87217480915,1.08812008827879,0.344377892806076,0.000127059613767589,0.00076626973798415,"H3C2","8358"
"9507",920.851019118977,1.50045600705592,0.542553115336978,0.000127292660819223,0.000767079790857102,"ADAMTS4","9507"
"105371880",25.6034926740312,-1.19922488640745,0.389182882337757,0.000127503423612116,0.000767952790949564,"MAP2K6-AS1","105371880"
"285242",12.6352928369491,-1.28333912864292,0.403515299002485,0.000129268860946172,0.00077637925271691,"HTR3E","285242"
"54329",29.6026678406745,1.09043764082249,0.335762916076922,0.000129325693176619,0.000776520500322984,"GPR85","54329"
"83884",21.4135740265577,-1.24384852729939,0.404515227276925,0.00012951102684963,0.000777433047859393,"SLC25A2","83884"
"9635",38.8616167932629,-1.44304165399628,0.487663900942899,0.000130124907381858,0.000780715950106496,"CLCA2","9635"
"105372019",11.1360058281215,-1.48619737236779,0.504533443514114,0.000130664334694355,0.000783549003702269,"LOC105372019","105372019"
"6547",54.8874872194617,-1.06390693026446,0.336921402568737,0.000133180653828871,0.000797407618827935,"SLC8A3","6547"
"107986285",23.3148904503883,-1.52113256760439,0.552650530563563,0.000134161917352198,0.000802252470898508,"LOC107986285","107986285"
"283310",52.7090440538686,-1.35097809092149,0.459855761045314,0.000136208674720863,0.000813865162540014,"OTOGL","283310"
"4071",2082.05745107067,1.18777317276972,0.401137030795821,0.000136635883814308,0.000815581514936672,"TM4SF1","4071"
"6261",148.598168907401,-1.00231220771749,0.31887279327964,0.000136618497527557,0.000815581514936672,"RYR1","6261"
"2904",280.338401198513,1.27988990746598,0.462966706785493,0.000137321918911398,0.0008194666174874,"GRIN2B","2904"
"4500",61.3408714091328,-1.07768412031217,0.339412842183979,0.000137684862045867,0.000821211988082683,"MT1L","4500"
"105378849",56.3922784028908,-1.32266717073517,0.464244683019014,0.000138749896214166,0.000826718131609409,"LOC105378849","105378849"
"148418",256.052872145537,-1.06632045222856,0.344613096717046,0.000138975160546869,0.00082784871382238,"SAMD13","148418"
"100499483",100.380134411446,-1.06211952757606,0.340425586554215,0.000139641972119828,0.000830759246590367,"CCDC180","100499483"
"11037",501.558698970213,-1.06555010112583,0.347053698971359,0.000140429826476809,0.000835233178195444,"STON1","11037"
"284260",13.3002628082109,-1.30693037126678,0.425956280652313,0.000140510597778843,0.000835461698122237,"LINC00907","284260"
"3736",24.2837626780322,-1.59205090936972,0.599237928341649,0.000142470326345941,0.000845858593173084,"KCNA1","3736"
"105376938",28.2987533001834,1.67708093545311,0.725790180715706,0.000142776785507854,0.000846886651551186,"LOC105376938","105376938"
"107986069",24.2779262315478,-1.30422535529202,0.444960121496999,0.00014276459695392,0.000846886651551186,NA,"107986069"
"105376759",42.1432714723929,-1.08457440438725,0.34596589745433,0.000143580865090165,0.00084993009154321,"LOC105376759","105376759"
"101929286",32.4042486421757,-1.35921761443774,0.476639188940334,0.000144035233575495,0.000852110979545993,"KCNMA1-AS3","101929286"
"8329",3245.92471906404,1.15953395196748,0.38057782932314,0.000144266079399747,0.000853260097622104,"H2AC13","8329"
"100505501",48.7631611516329,-1.01010478623931,0.315804784597156,0.000144812337043196,0.000856056496104453,"TOX-DT","100505501"
"92211",1621.69248472292,-1.46635943316872,0.57805176074952,0.000145498510210546,0.000859241138712341,"CDHR1","92211"
"10584",29.7665893329453,1.03391690139529,0.321540173187409,0.000145559473694284,0.000859383427644391,"COLEC10","10584"
"101928582",24.5477642233825,-1.16598295731015,0.379127567812802,0.000145630662029966,0.000859585996772973,NA,"101928582"
"105370469",24.3364654250585,-1.30530213926027,0.442414349726094,0.000146165986111439,0.000862090832558587,"LRFN5-DT","105370469"
"4311",1225.29465173149,2.01508741821689,0.895620332631817,0.000146263476979017,0.00086222948530701,"MME","4311"
"85235",2669.84667629282,1.13490357939481,0.377389072871677,0.000147270374498138,0.000867726278861756,"H2AC12","85235"
"283875",17.7251348827309,1.13483796660347,0.355826467931118,0.000149878714843325,0.000881757436719601,"GREP1","283875"
"105372763",12.1990890271426,-1.42377953285053,0.481259655018046,0.000150023599822197,0.000882387102764468,"LINC01673","105372763"
"105376872",11.3101604948537,-1.55962482017531,0.560437936982518,0.000150202140732583,0.000883214353767857,"LOC105376872","105376872"
"4953",3769.31608868931,1.04251162616229,0.345232533199681,0.000150671224234804,0.000885302638187304,"ODC1","4953"
"126259",43.1645094979193,-1.18779476527854,0.397612088966282,0.000150813660428986,0.000885875626345352,"TMIGD2","126259"
"112268106",23.3323631905767,-1.34367174919626,0.468714900520003,0.000151723453899401,0.000889914943870443,"LOC112268106","112268106"
"286183",31.8318151966287,-1.32460025738819,0.463247671279159,0.000152048168689493,0.000891595160750539,"NKAIN3","286183"
"101929866",31.0556285129017,1.5825773576275,0.580143638243531,0.000152133696493078,0.000891745783801033,"LINC02597","101929866"
"6860",25.9715632892672,-1.60426495865692,0.628184905919975,0.000153621712362796,0.000898787272455924,"SYT4","6860"
"28822",867.49775809562,-1.27932268654992,0.438108099797605,0.000154593550850499,0.000904246192415125,"IGLV1-47","28822"
"54209",120.546051132884,1.51003530984067,0.592447980965776,0.000154822264441796,0.000905129712032559,"TREM2","54209"
"114599",73.5204802114465,1.07412312175557,0.350106510797956,0.000155549381611431,0.00090892467685657,"SNORD15B","114599"
"6984",21.5313416409942,-1.26175338708279,0.427179758078623,0.000156028934772741,0.000911269967581512,"TRGV10","6984"
