"",gene_symbol,GSM2440320,GSM2440321,GSM2440322,GSM2440323,GSM2440324,GSM2440325,GSM2440326,GSM2440327,GSM2440328,GSM2440329,GSM2440330,GSM2440331
ENSG00000240207,LOC100287290,3.9799,1.9952,3.0472,3.9864,15.9668,33.2652,5.0125,10.001,10.0008,15.0444,4.9862,1.9823
ENSG00000240224,UGT1A5,0,0,0,0,0,0,0,3e-04,0,0,0,0
ENSG00000240225,ZNF542P,46.3179,17.0703,23.4316,52.5949,25.7984,133.9157,54.7559,23.1705,27.0766,12.6044,109.8726,22.4285
ENSG00000240230,COX19,1610.5861,1319.761,1105.552,2076.5506,1576.881,514.0581,1780.5918,1432.2371,1689.4135,1338.2687,978.0897,561.503
ENSG00000240247,DEFA1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240254,B4GALT4-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240268,MOXD2P,0.4918,0.4967,1.0255,0,0,0,2.0105,0,1.4942,0,0.5026,0
ENSG00000240280,TCAM1P,13.0658,6.8636,7.9372,20.2718,16.0129,3.3573,8.2005,3.0712,15.3429,8.8904,58.5676,13.796
ENSG00000240288,GHRLOS,80.6937,47.7225,59.8191,182.9786,103.3321,35.5326,90.9636,69.4583,144.3349,81.179,27.7745,49.4556
ENSG00000240303,ACAD11,452.421,301.2693,324.0684,663.5584,645.0933,1197.7265,345.6714,301.0552,620.1738,304.5136,39.211,113.6357
ENSG00000240344,PPIL3,44.071,74.8148,58.4884,43.4317,65.1498,46.0812,33.3143,65.6817,95.424,89.2667,55.0917,15.3242
ENSG00000240361,OR4G2P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240370,RPL13P5,81.5698,31.4331,92.1905,207.5155,213.6108,122.0752,79.0493,156.418,131.7134,125.973,381.1624,172.9658
ENSG00000240386,LCE1F,0,0,0,0,0,0,0,1.0103,0,0,0,0
ENSG00000240389,EGFL8,300.5689,235.484,306.3036,442.6591,127.6712,57.0629,423.1779,282.5797,123.5637,210.1255,107.356,74.9583
ENSG00000240403,KIR3DL2,0,0,0,0,0,0,0,0,0.2505,0,0,0
ENSG00000240405,SAMMSON,17.377,6.1604,4.2743,8.7639,13.0829,11.4824,11.2041,8.8386,15.5276,15.0408,14.0446,3.2149
ENSG00000240423,LINC00636,1.0051,1.0014,0,2.0063,2.0016,0.9994,1.9966,0.9987,1.0014,0,0,0
ENSG00000240432,KRTAP13-3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240433,LY6G5B,170.8831,156.4781,0,0,0,0,42.3954,45.4314,240.929,0,30.8403,0
ENSG00000240450,CSPG4P1Y,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240480,RPL29P2,4.9356,4.9419,0,8.5559,0.9995,1.9619,4.6377,9.1005,4.973,3.0396,11.0451,4.04
ENSG00000240498,CDKN2B-AS1,3.1924,4.0258,3.3266,5.1315,9.1392,2.6906,4.2399,4.0455,28.5231,2.9963,13.0746,13.0213
ENSG00000240505,TNFRSF13B,11.0689,54.066,15.9068,13.0495,29.0452,48.03,6.9809,36.9499,25.4756,10.9624,50.1027,77.3229
ENSG00000240508,PSMB9,0,4.1862,0,157.2362,8.9605,0,902.1505,6.9497,12.8769,10.9476,0,0
ENSG00000240541,TM4SF1-AS1,23.6313,0.9966,4.1418,53.7081,1.9701,2.9351,13.0397,15.0305,29.9168,20.1964,13.1119,1.0041
ENSG00000240542,KRTAP9-1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240549,THOC7-AS1,0,0,0,0,0,0,0,0,0,2.0175,0,0
ENSG00000240563,L1TD1,21.5569,104.6136,259.0758,5.145,10.1941,5.0792,75.306,390.1018,3714.036,3236.6472,7.4334,1466.5974
ENSG00000240567,LOC101243545,7.1036,5.1327,2.9472,4.035,6.0421,13.1192,1.9922,8.9791,14.0584,3.9692,3.9816,0.9859
ENSG00000240583,AQP1,1751.6953,428.8716,217.2745,1066.9584,1783.7736,5992.7738,5467.4718,287.8354,454.5055,195.4877,3606.2904,189.322
ENSG00000240592,EGFL8,95.5042,16.1185,40.5374,156.1229,38.4346,41.4045,78.0771,85.7712,41.5556,36.0566,88.5004,40.3303
ENSG00000240596,KCNAB1-AS2,0.976,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240602,AADACP1,0,0,0,0.995,3.9738,0,0.9982,0,2.0029,3.054,0,0
ENSG00000240632,SPATA31D5P,0.686,0,0,0,0,0,0,0,0,0.9901,1.9757,0
ENSG00000240654,C1QTNF9,9.017,10.6662,1.5395,8.8203,2.0106,37.2026,3.9132,5.0023,21.4976,3.8576,0,1.0396
ENSG00000240682,ISY1,913.4122,646.5057,710.6532,1175.364,1160.5486,1617.2254,1215.7208,1633.029,2093.1633,1021.3176,983.8277,526.8337
ENSG00000240694,PNMA2,21.2975,14.5763,10.2398,21.4612,34.8396,29.3661,10.4346,14.6729,27.2691,57.7342,46.1656,20.5058
ENSG00000240707,LINC01168,0,0,0,0,5.0415,2.023,0,0,3.0127,1.9797,0,0.9829
ENSG00000240720,LRRD1,3.3785,3.6456,2.1692,11.3076,1.3703,0,6.4607,0,6.3445,3.2622,25.9238,6.4629
ENSG00000240747,KRBOX1,2.9237,2.5928,123.3982,7.8927,252.149,119.412,0,19.2167,1202.6041,14.4694,0,1.0204
ENSG00000240764,PCDHGC5,1.9338,7.64,3.8276,0,22.7931,32.7273,1.9551,3.9888,1.9067,3.7474,0,0
ENSG00000240770,C21orf91-OT1,0,0,0,0,0.9913,0,1.0097,0,0,0,0,0
ENSG00000240771,ARHGEF25,183.9538,157.0342,247.322,150.2034,802.6462,9238.2638,152.7019,150.8837,192.2791,40.8908,45.9844,38.0898
ENSG00000240833,HCG17,0,0.1992,0,0.275,0.3967,0.4591,0,0,0,0.4026,0,0
ENSG00000240849,TMEM189,2641.7058,1952.1018,1280.8088,3380.1755,3238.3707,1605.2774,1851.6142,2164.1462,5261.9415,2828.5682,1030.199,922.7075
ENSG00000240857,RDH14,66.5622,136.3259,50.487,44.2216,115.2996,172.5026,58.8336,58.8912,91.1673,52.7698,6.9433,15.8381
ENSG00000240871,KRTAP4-7,0,0,0,0,0.9692,0,0,0,0,0,0,0
ENSG00000240875,LINC00886,32.706,11.9896,9.6364,58.4191,152.9161,49.2426,17.3662,64.5793,19.7374,20.6553,7.0073,2.0321
ENSG00000240889,NDUFB2-AS1,65.3674,72.2627,42.8583,115.6293,87.483,26.3317,66.4654,57.4743,106.114,90.4582,63.209,29.4926
ENSG00000240891,PLCXD2,43.7374,19.0504,4.0851,20.8167,16.1001,4.0503,14.0169,14.0174,22.0244,27.4245,6.0545,5.0836
ENSG00000240893,LOC101929694,5.3091,9.6725,6.5622,3.9462,12.0887,5.6162,10.1194,2.2346,15.0322,11.2667,24.5395,4.4209
ENSG00000240922,LSAMP-AS1,3.911,3.1897,0,0,0,0,0,0,1.9893,0,0,2.056
ENSG00000240924,HCG17,0.991,2.9886,0,0.275,0,0,0,0,0,0,0,0
ENSG00000240935,PLGLA,1.9343,0,0,0,0,0,1.011,0,0,0,0,0
ENSG00000240957,LY6G6F,4.3232,0.0421,11.8119,29.8838,20.4644,0,30.6177,4.194,9.7729,2.759,3.6011,0.6568
ENSG00000240972,MIF,14568.2452,8325.0551,4835.4559,10525.0415,6657.4387,2108.9629,6991.426,13579.8892,24288.1188,13388.2979,13028.7221,6700.2195
ENSG00000240973,LOC100506489,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240990,HOXA11-AS,693.8203,246.8361,358.8991,2565.8804,5330.3867,1523.3951,1946.6623,1181.4653,1553.3775,1730.9039,2484.7911,724.862
ENSG00000241014,LOC653160,66.3393,52.5263,32.6284,66.9218,167.4037,97.9083,39.6125,57.1762,72.7609,83.5886,13.2585,3.2995
ENSG00000241015,TPM3P9,177.9848,233.7932,227.876,356.6078,247.6637,48.6035,281.3607,124.0717,134.0211,85.9868,50.1695,97.1782
ENSG00000241053,HCG17,0,0.1992,0,0.275,0.3967,0.4591,0,0,0,0.4026,0,0
ENSG00000241058,NSUN6,305.8864,180.1261,163.1335,257.0529,316.4846,123.2992,439.4965,128.3386,250.7226,185.2778,181.1985,42.3633
ENSG00000241098,FLJ46066,0,1.0032,0,1.0059,0,0,0,0,0,0,3.0489,0
ENSG00000241104,LOC284344,0,0,0,1.0056,0,0,0.9969,0.9979,0,0,0,0
ENSG00000241106,HLA-DOB,0,3.8923,0,0,64.6246,35.3195,0.7989,15.4083,16.2402,20.9259,8.2029,8.5414
ENSG00000241111,PRICKLE2-AS1,1.0176,4.2687,0,1.0327,5.1432,0,0,1.047,4.0355,0,1.6013,0
ENSG00000241119,UGT1A9,0,0,0,0,6.0015,0,0,38.0798,0,0,0,0
ENSG00000241123,KRTAP10-5,0,0,0.9964,1.0022,0,0,0,0,2.0019,0,0,0
ENSG00000241127,YAE1D1,149.1331,326.017,153.3252,407.8839,95.8885,79.4308,147.0698,129.309,236.7881,164.1326,28.0727,14.0051
ENSG00000241131,LOC100507461,0.9478,0,0,0.9709,0,0,0,0,0.9866,0,0,0
ENSG00000241132,LY6G5B,0,0,147.6945,378.1008,463.0666,212.4165,0,756.7812,0,216.7523,0,166.6242
ENSG00000241135,LINC00881,0.9938,0.9925,2.0203,6.9783,0,13.7916,0,2.0014,2.9959,3.014,3.998,0
ENSG00000241155,ARHGAP31-AS1,1.9685,1.9873,4.098,0.9916,8.8865,9.7812,0,2.0048,0.9963,3.0331,3.0142,0
ENSG00000241158,ADAMTS9-AS1,0.9925,0,0.9801,1.9978,2.0146,151.5165,2.0046,0,0.9983,0.9908,1.9869,1.0038
ENSG00000241163,LINC00877,2.0166,14.0316,1.9662,2.0044,5.9827,3.9445,0.9973,4.9937,1.0022,0,0,13.0332
ENSG00000241166,HLA-L,2e-04,2e-04,8e-04,2e-04,0.0145,0,0.0011,6e-04,0,5e-04,3e-04,0.1975
ENSG00000241186,TDGF1,294.1093,176.8967,327.3959,258.3817,508.8845,23.9001,211.1631,722.8375,1806.3012,485.9444,44.6132,30.8493
ENSG00000241224,FLJ22763,11.6651,15.8906,0,31.3512,17.5451,0,4.0317,3.0168,0.9835,17.6004,4.0857,12.6313
ENSG00000241231,LOC102724604,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241233,KRTAP5-8,10.0389,6.0056,3.9825,9.0226,16.1022,4.991,9.9869,19.9773,16.0174,2.9944,0.9943,8.9443
ENSG00000241253,CFB,1689.0826,346.2502,149.0759,529.5748,992.1254,29.2375,436.4853,838.4735,185.6811,446.4982,105.3661,1138.0106
ENSG00000241258,CRCP,780.5385,964.4719,397.0303,786.5144,1188.4267,619.6811,401.7618,625.2173,1001.9054,683.0742,125.5626,130.9797
ENSG00000241280,LOC152225,3.0331,7.0956,3.0721,4.4781,4.1274,0,0,0,2.0946,2.0448,4.999,2.0766
ENSG00000241288,LOC101927056,124.4017,187.1163,123.4214,334.3879,152.5487,54.5982,217.6036,131.3359,163.3475,197.9286,47.5413,46.2731
ENSG00000241296,HLA-DMB,39.5495,51.764,1.1986,11.8844,30.2583,51.0746,0.0018,64.8575,43.9579,0.4193,0.3084,21.5518
ENSG00000241313,WWTR1-AS1,4.3975,5.733,8.5379,9.8758,8.2117,23.4918,3.3908,5.4331,4.9741,3.3561,21.5339,2.1266
ENSG00000241316,SUCLG2-AS1,8.1673,2.998,3.9451,8.7151,12.1523,13.0602,7.9982,7.9876,9.0529,4.0162,26.7904,4.07
ENSG00000241322,CDRT1,35.3055,10.5561,24.377,70.1905,99.3883,9.3381,37.6942,47.1129,3.2201,95.5869,31.5632,21.9666
ENSG00000241328,LOC101927494,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241336,LINC01487,0,0,0,0,0,0,0,0,0,0,0.9974,0.999
ENSG00000241343,RPL36A,23640.0219,44630.1966,43632.7122,37511.4068,17803.9503,7191.5409,25515.3269,49137.7942,124853.6621,29477.592,18516.0645,7045.7094
ENSG00000241345,LOC105375483,1.0097,0,1.9752,2.0114,0,0,0,0,0,0,1.0243,0
ENSG00000241359,SYNPR-AS1,44.0225,55.5164,10.3391,19.7647,16.7191,0,13.0919,25.0879,11.9372,31.4711,23.1864,1.0168
ENSG00000241360,PDXP,850.7279,689.3232,392.7338,491.3595,706.6386,653.2684,583.0833,551.6802,3376.7102,655.4282,358.1027,219.8278
ENSG00000241369,LINC01192,2.1641,5.0122,1.0946,4.0189,1.0026,0,3.3601,0,2.58,0,31.4499,0.9904
ENSG00000241370,RPP21,743.5653,490.8482,11.3385,32.686,3.4115,6.4689,320.1952,297.1922,16.0283,225.2792,129.8879,1.4692
ENSG00000241386,HLA-DOB,0,1.1005,11.9463,2.7356,43.892,11.4026,0.7989,19.4603,26.6455,0,1.2313,1.1865
ENSG00000241388,HNF1A-AS1,213.1412,197.7613,245.4611,385.4327,485.8573,9.6491,519.8756,246.6486,665.3034,350.4066,2178.5417,315.9929
ENSG00000241394,HLA-DMA,3.4416,7.4169,195.3568,16.4799,423.1517,492.7672,31.0544,1829.3895,172.7626,1791.9496,144.9334,1145.0297
ENSG00000241399,CD302,70.3136,17.4579,5.7575,22.1785,22.1522,129.9685,10.5442,31.6407,18.1818,16.9655,16.7679,4.3516
ENSG00000241404,EGFL8,360.0641,72.6513,138.0797,453.3739,57.5016,85.856,229.1105,371.8801,526.2116,36.5372,89.7397,142.0367
ENSG00000241468,ATP5J2,7647.1695,8128.9372,4633.9616,7727.8297,5765.517,2239.8726,5028.5521,16828.077,30228.1959,16179.3806,5753.0811,3076.9455
ENSG00000241469,LINC00635,27.347,23.702,35.7894,66.5981,19.8049,12.0357,18.0336,37.9787,24.4579,20.0275,27.0788,12.1566
ENSG00000241472,PTPRG-AS1,3.127,5.3996,7.9481,6.6758,8.5362,0.9989,6.7713,5.7485,7.5607,2.6943,19.9576,7.1706
ENSG00000241476,SSX2,0,0.3166,0,0.3453,0,0,1.0038,0,0.4636,0,0.3172,0
ENSG00000241479,LOC105374205,0,0,0,6.9075,0,0.9693,0,1.004,0,0,0,0
ENSG00000241484,ARHGAP8,3778.9725,1626.6102,3184.6719,4722.5205,2770.9721,11.9181,6167.4849,3036.4783,4423.9516,5385.0249,2169.7236,2269.2474
ENSG00000241490,LOC107986115,2.934,1.0048,3.9951,2.3378,4.0572,3.0153,1.0456,3.2258,4.1387,0,12.5259,2.0054
ENSG00000241525,LOC105371430,1.0004,1.7974,2.1764,0,0,1.0697,3.1034,0,0.9863,1.1111,0,0
ENSG00000241534,CFB,2263.7011,1399.3569,431.9748,669.5037,2279.4544,118.4859,573.7616,1498.8591,307.2664,1035.597,105.3532,1290.6209
ENSG00000241544,LOC105374177,3.0232,0,0,3.0138,0,0,3.2012,2.9946,12.7257,9.9565,1.9846,5.1808
ENSG00000241549,GUSBP2,22.3117,12.4615,23.1102,36.9843,14.7079,5.655,14.8111,30.3321,10.3557,56.7868,222.9459,33.3533
ENSG00000241553,ARPC4,7550.6584,5574.7997,4346.1123,9178.1411,6298.3492,3836.0817,6359.6137,15369.0354,16337.996,8822.7632,9491.1146,6189.413
ENSG00000241560,ZBTB20-AS1,5.9324,1.9906,0,2.0055,4.9433,0,0,2.0032,0,5.0401,0,4.0287
ENSG00000241563,CORT,11.9679,6.5606,16.8852,21.0866,17.7584,18.0438,8.6735,13.8552,45.7125,11.1655,8.8192,6.8645
ENSG00000241570,PAQR9-AS1,14.4561,4.3811,11.9724,23.2239,13.6933,10.7542,29.557,18.97,20.6411,27.4876,84.4141,34.6287
ENSG00000241595,KRTAP9-4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241598,KRTAP5-4,2.5105,1.1173,2.987,0,5.5587,0,0.5045,0,21.0584,0,5.5773,0.8371
ENSG00000241635,UGT1A1,151.791,24.7043,23.0778,24.815,20.7566,3.8809,7.3125,58.7966,106.7752,27.7355,88.9214,20.6631
ENSG00000241644,INMT,1123.001,143.7061,76.6929,1006.8417,494.814,336.2054,211.517,202.9418,84.084,105.9857,592.825,105.415
ENSG00000241648,CADM2-AS2,9.9278,6.5001,21.2439,42.8429,10.922,2.9606,19.0428,15.6996,4.992,8.0426,86.0036,50.1773
ENSG00000241669,LINC01327,0,0,1.038,0,2.9454,0,0,1.004,0,1.017,3.0287,0
ENSG00000241674,HLA-DMB,13.1129,47.7802,0,0,49.9668,49.9437,6e-04,108.2338,20.9195,113.1388,0.9427,0.4083
ENSG00000241684,ADAMTS9-AS2,14.4836,7.0759,8.2702,25.7837,17.3946,91.0497,7.1175,16.1727,13.1666,16.9883,62.3995,6.9868
ENSG00000241685,ARPC1A,4169.5472,3912.9248,2076.9307,4758.892,3437.0071,2798.0936,2645.2655,6575.8349,7479.6034,5188.9337,918.6021,1068.1636
ENSG00000241696,LOC100505609,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241697,TMEFF1,0,0,0,0,4.4621,9.3882,0,0,0,0,0,0
ENSG00000241701,HCG17,0,0.1992,0,0.275,0.3967,0.4591,0,0,0,0.4026,0,0
ENSG00000241713,LY6G5B,0,0,95.6428,144.7788,0,0,253.845,0,21.5342,212.7858,36.9211,38.923
ENSG00000241735,FABP5P3,3.1045,0,0,7.323,1.0001,2.0029,3.0112,1,4.0289,1.0024,7.1642,2.989
ENSG00000241743,XACT,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241749,RPSAP52,8.6966,5.1943,2.9898,12.0225,42.3259,1.9833,4.7125,13.2244,14.3646,5.3396,5.089,2.1729
ENSG00000241767,LINC01324,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241769,LINC00893,92.0962,104.2721,94.0557,156.0759,187.868,98.3799,68.2104,56.0729,101.1416,70.3212,53.5322,48.2954
ENSG00000241779,RPP21,2.1178,0,0.3661,0.9068,470.7134,255.144,0,4.2707,13.1778,3.898,2.4115,1.4683
ENSG00000241794,SPRR2A,18.8066,84.2452,1.016,1.9894,75.2547,0,0,1531.0928,1.9953,8.5409,0,150.9022
ENSG00000241818,LOC105370757,0,0,0,0,0,0,0,0,0.9913,0,0,0
ENSG00000241822,LY6G6F,0.8417,9.9252,1e-04,2.3655,47.794,0,1.207,0.1763,0,0,3.6011,0
ENSG00000241832,CECR3,2.0214,10.0347,2.9589,12.0747,8.0348,0,7.9718,0.9977,5.0137,2.9813,8.9172,2.9642
ENSG00000241837,ATP5O,912.5177,1799.8337,682.2055,346.8719,591.4025,1688.7271,587.9039,1674.4033,6611.2283,1553.4552,271.5125,272.7973
ENSG00000241839,PLEKHO2,498.5182,594.6779,240.1332,743.4336,1322.6057,1131.1738,194.024,894.2559,461.7842,420.1045,234.268,411.3857
ENSG00000241852,C8orf58,232.4283,177.5247,164.8391,113.6109,243.8484,421.1281,109.5317,372.1611,341.3965,205.7696,51.5233,91.9008
ENSG00000241863,RPP21,743.5391,490.9141,11.3389,32.6862,3.4114,6.4688,320.1343,297.1787,16.028,225.2729,129.9553,1.469
ENSG00000241878,PISD,1934.1813,1516.0184,988.71,1776.4245,2149.3184,1400.8253,1633.4159,1861.3027,2473.6581,1812.9222,495.2619,1020.4081
ENSG00000241910,HLA-DOB,0,0,0,16.3217,0,0,0,0,0,0,0,0
ENSG00000241933,LOC101929159,5.6758,18.3132,9.2345,12.393,8.2503,8.0809,9.4166,24.3044,10.6469,12.7493,49.986,16.7238
ENSG00000241935,HOGA1,71.588,58.5462,25.8516,47.2417,74.0862,16.1041,14.5649,13.877,54.8972,8.8045,23.8641,16.4544
ENSG00000241945,PWP2,53.1363,47.1375,64.9765,741.0186,1909.7984,756.1766,2682.031,752.4493,1420.9133,1581.6419,364.4864,300.6963
ENSG00000241956,LOC102546299,7.67,5.9794,1.3224,13.7758,10.8879,2.6987,8.3314,2.6996,12.3081,4.3543,23.5565,8.8803
ENSG00000241962,MRPL30,9.798,6.3855,6.5152,1.7794,8.0122,3.2556,8.086,13.3575,10.5459,9.1155,8.1773,1.9563
ENSG00000241973,PI4KA,1704.9761,1716.4555,1015.9546,1638.8773,2282.1913,2948.1366,1240.5695,1608.7663,5348.0882,1995.2089,442.3372,496.2536
ENSG00000241978,AKAP2,175.0102,188.2288,33.2185,145.4305,273.3273,901.5967,5.5459,50.8356,48.3232,20.7766,10.8604,24.557
ENSG00000242019,KIR3DL3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242022,OR12D3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242028,HYPK,161.5202,168.4537,178.7412,201.4746,235.1885,74.4555,114.4462,231.926,336.3489,576.7661,161.8382,207.7136
ENSG00000242038,EGFL8,77.3422,14.6221,38.4083,135.0933,44.0562,40.7798,75.6788,100.1332,48.3239,41.9722,129.886,55.3317
ENSG00000242042,LOC255654,0,0,0,0,0.9972,0.9937,4.0004,0.9997,2.0001,0,0,0
ENSG00000242048,LOC644090,3.0465,4.2246,1.0271,1.5492,3.0443,0,0,4.2254,1.9042,2.917,1.3092,3.0926
ENSG00000242049,DNAJB8-AS1,0,1.0032,0,0,0,1.0045,0,0.9978,0,0,0,0
ENSG00000242086,SDHAP2,102.0954,121.5963,72.8117,481.747,298.2112,76.9429,426.9397,243.5906,348.7969,109.4088,746.7304,326.5467
ENSG00000242092,HLA-DMB,17.42,1.5963,16.8173,0,22.8558,37.3444,95.6787,2e-04,0,0.4193,0.9427,44.6153
ENSG00000242110,AMACR,831.4763,1155.0247,580.1655,2314.9139,793.9263,323.0489,732.9161,772.4591,3966.0648,437.4809,473.0338,206.6247
ENSG00000242114,MTFP1,1552.6167,869.892,1182.6773,1768.2042,940.4299,76.6704,1126.9901,1272.8675,5929.3458,2793.8267,3131.0294,1203.6616
ENSG00000242120,LOC107986096,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242125,SNHG3,1247.0752,909.2988,1631.5462,1849.782,3667.8798,519.3482,1002.7673,2659.0228,6155.0717,3248.5557,828.6779,1008.0007
ENSG00000242147,LOC105376382,11.8697,0.9955,5.0851,17.8979,18.8207,0,1.0034,5.0076,12.9675,13.1007,0,0
ENSG00000242153,TTTY9A,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242173,ARHGDIG,110.1065,5.5779,377.6558,1537.9856,35.2186,117.989,204.0247,229.1818,80.8342,63.4996,306.7361,501.3098
ENSG00000242180,OR51B5,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242193,LOC730102,163.5126,249.3465,533.9161,275.0249,654.3762,62.5176,277.4543,202.4866,1078.737,221.365,362.4172,306.1352
ENSG00000242220,TCP10L,10.4817,1.0045,4.949,12.4539,12.0503,39.7207,8.7951,6.0071,112.615,26.4818,33.6465,3.0153
ENSG00000242221,PSG2,10.6218,16.8223,59.7887,23.4269,6.145,2.944,8.3463,86.5768,13.0197,122.3106,516.8714,102.6344
ENSG00000242227,HLA-L,0,0,0,2e-04,0.0145,0.001,0.0011,0,6e-04,0,3e-04,0.1975
ENSG00000242247,ARFGAP3,368.0902,347.8403,163.0173,198.6933,841.4125,507.2937,154.3441,157.9139,585.0601,520.6585,11.1247,55.177
ENSG00000242252,BGLAP,161.093,47.3534,87.2214,245.0716,203.439,177.2855,329.242,233.8304,102.9656,51.5567,449.954,108.007
ENSG00000242258,LINC00996,7.5197,45.0456,16.3687,12.6628,14.2202,12.4039,5.3342,25.3973,34.2192,10.2475,46.356,32.3143
ENSG00000242259,C22orf39,432.6037,668.1897,342.2718,597.3637,507.5698,1443.6491,399.1476,723.3652,1255.3768,740.7366,340.5056,252.9417
ENSG00000242265,PEG10,0.9925,12.0051,3.031,62.8682,5.018,145.2604,1.002,4.9986,3.9942,0,0,1.984
ENSG00000242268,LOC100507661,1.0145,0,0,0,0.991,0.9839,1.0032,2.1675,0,0,0,2.0787
ENSG00000242289,OR5V1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242290,LOC101929754,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242294,STAG3L5P,197.8699,752.7882,261.5162,95.8214,376.2914,210.6978,174.4887,400.3924,585.116,365.3772,275.9817,143.6165
ENSG00000242335,CFB,2263.8271,1399.3839,414.2817,635.2911,2331.5294,118.5017,573.7135,1468.5318,267.4509,1011.7607,105.377,1290.5056
ENSG00000242361,HLA-DMA,74.3639,143.3806,31.713,95.9523,108.9886,99.2051,307.7019,430.1998,377.3692,11.6742,5.9443,74.0599
ENSG00000242362,CT47A2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242366,UGT1A8,0,0,15.0388,0,30.6189,0,8.9605,311.3986,38.3238,0,21.4356,53.4657
ENSG00000242370,KCNAB1-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242372,EIF6,20689.078,19247.1379,7425.0212,16645.4238,17062.5318,3905.5578,17892.8537,21258.6743,34097.1867,10500.3632,17797.3788,6856.2263
ENSG00000242385,LINC00901,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242386,HLA-DMB,10.1345,51.759,51.753,11.8844,30.2583,51.0718,0,64.8541,43.9555,0.4193,0.3084,21.9351
ENSG00000242389,RBMY1E,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242412,DBIL5P2,0,0,0,2.1011,1.8871,1.09,1.51,3.0779,2.9316,1.9953,0,0
ENSG00000242419,PCDHGC3,0,2.0093,0,0,9.8346,12.0968,0,0,0,0,0,1.9126
ENSG00000242428,C3orf67-AS1,0,0,0,0,0,0,0,1.0034,0,0,0,1.9739
ENSG00000242441,GTF2A1L,0.319,0,0,0,1.9863,16.0138,0,0,0,0,0,0.99
ENSG00000242485,MRPL20,3492.5013,2466.5965,2489.9028,3721.277,3563.4698,3728.5037,3275.2592,5941.8114,11568.1843,5420.8546,2560.6641,2608.0484
ENSG00000242498,ARPIN,273.2967,648.9614,165.7614,239.0431,381.3776,619.9483,280.2815,417.4366,800.0134,457.0524,420.5933,232.2448
ENSG00000242512,LINC01206,5.4634,3.2865,5.111,18.6809,10.215,3.1588,4.0088,5.7738,4.4707,9.0109,32.185,9.1035
ENSG00000242515,UGT1A10,75.8381,18.4619,14.9419,12.0883,81.9575,1.6125,24.687,188.7861,207.4373,283.5031,21.3613,9.4779
ENSG00000242516,LINC00960,68.4589,45.0896,29.7502,49.2008,4.0054,15.0109,5.988,223.6449,106.1845,120.5465,8.933,0.992
ENSG00000242522,KLHL6-AS1,0,2.8778,1.5944,2.9171,0,0,4.5604,1.8603,0,4.4994,0,1.2081
ENSG00000242550,SERPINB10,9.5898,1.0672,4.9248,13.2817,2.023,5.2798,8.0027,2.0102,11.3353,8.0791,24.3635,9.9875
ENSG00000242574,HLA-DMB,44.6316,99.7648,1.1975,47.662,88.7134,167.4697,0,107.0189,97.7699,0,0.3084,47.7817
ENSG00000242599,CSAG4,17.8592,1.9932,1.0125,41.8322,26.798,0,2.0049,1.001,4.9912,7.0401,3.0011,1.0041
ENSG00000242600,MBL1P,43.5846,5.0037,11.0684,17.9735,52.6944,20.1632,19.9863,13.0026,6.003,6.0207,6.994,8.9471
ENSG00000242612,DECR2,2283.2917,1427.0484,600.7768,2276.9538,3178.3516,640.9309,2208.6456,919.6323,1559.2025,1121.1618,916.5359,660.2869
ENSG00000242616,GNG10,75.9116,177.9952,112.7748,99.011,139.6234,382.6474,41.8349,148.7395,208.6818,143.3633,22.8237,0
ENSG00000242641,LINC00971,4.0736,1.0176,1.9606,8.983,5.0584,0,3.001,0.9974,5.6637,0,9.2921,1.9868
ENSG00000242671,LOC101927866,0,0,0,0,0,0,1.0088,0,0,0,0,0
ENSG00000242685,HLA-DMA,76.002,64.3772,14.1875,96.9189,39.2064,3.7233,308.0546,161.3283,257.4887,13.4724,5.8499,73.9832
ENSG00000242686,LOC101928521,2.9555,2.2822,0,1.0068,2.9965,7.9233,0.9962,0,0,0,0,0
