"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol"
"10231",495.657127271178,-2.3602830679922,0.15386568796213,4.87466437648114e-55,4.31518585145319e-52,"RCAN2"
"6258",46.608450560222,-4.71829887073623,0.314110633336691,5.53314868507401e-55,4.48991961007568e-52,"RXRG"
"79785",73.308722738245,-6.30697073946694,0.423165807280531,5.51860558115512e-55,4.48991961007568e-52,"RERGL"
"145270",217.43685442387,-5.27932810935132,0.366577584351582,6.31061135915794e-55,4.91596624878403e-52,"PRIMA1"
"51330",1855.95253470341,3.58578176922682,0.236351546741889,9.31377506103357e-55,6.97637574283188e-52,"TNFRSF12A"
"6493",245.955649857837,5.03259803453552,0.340913147521981,3.70858810615316e-54,2.67499086545677e-51,"SIM2"
"101927969",58.0064423071377,-3.0704673165566,0.203805729322407,1.46384355591581e-53,1.01815547326645e-50,"SLIT3-AS2"
"253152",130.152483323413,4.9821474198607,0.331966151143376,3.05298591876188e-53,2.05023795751337e-50,"EPHX4"
"1001",1224.7493839293,4.84568244670334,0.340056590773273,3.49383841680157e-53,2.26808343890702e-50,"CDH3"
"84733",351.521645484276,3.70118527562209,0.25014551888069,3.53578928173585e-52,2.22127407296147e-49,"CBX2"
"94234",1727.52348040833,5.63320315912454,0.393359545408405,6.10749632242952e-52,3.71698408997859e-49,"FOXQ1"
"6422",797.283003484488,-5.24468216269276,0.368649187045964,6.0786701700277e-51,3.58733641094816e-48,"SFRP1"
"192666",94.4919884146285,-8.60440960801677,0.619315396599007,7.73671768277867e-51,4.43154637859161e-48,"KRT24"
"4839",1316.05253764622,1.55681390844639,0.105296846792364,8.90119060472831e-51,4.95287677220239e-48,"NOP2"
"115908",676.260916638538,3.41848783263692,0.239012165106982,2.25685805523596e-50,1.18790028718163e-47,"CTHRC1"
"9211",31.9332180308713,-5.32223464558422,0.36401274264745,2.22935301982719e-50,1.18790028718163e-47,"LGI1"
"9319",404.767179198456,2.51620394517016,0.174368348975328,1.50103363780096e-49,7.69279739372994e-47,"TRIP13"
"9068",166.020490285767,-4.44242752043841,0.325496288765442,3.057188272868e-49,1.52663440036165e-46,"ANGPTL1"
"221476",735.342449208328,-5.89790419309496,0.421744523764337,5.64547154974985e-49,2.68159898613118e-46,"PI16"
"137872",68.6775401068997,-2.70126511468529,0.186764866153035,5.55896600295715e-49,2.68159898613118e-46,"ADHFE1"
"1300",264.263741476238,6.04854171974109,0.437793927950441,6.10840670225388e-49,2.8324100125332e-46,"COL10A1"
"2167",425.454284781889,-4.70912264133584,0.330521552969616,1.26346901754607e-48,5.72233932946739e-46,"FABP4"
"1503",690.868731225098,2.14185323272,0.149620556578528,1.61290179537576e-48,7.13892328748703e-46,"CTPS1"
"287",359.171135562023,-3.08626306508759,0.218194417651761,2.33171153678666e-48,1.00911293730934e-45,"ANK2"
"730",1018.88406560001,-4.90412175329586,0.369729153975898,2.85738701426193e-46,1.20973069788589e-43,"C7"
"6387",1776.04433406986,-3.1946442886935,0.234350329342695,1.10680765150649e-45,4.58618702406145e-43,"CXCL12"
"284723",394.720889191703,-3.71168844279916,0.268521040483665,1.46305003348948e-45,5.93602070879325e-43,"SLC25A34"
"1368",1859.06026362871,-2.5051900929921,0.181024731695989,1.50343047317422e-45,5.97536907450368e-43,"CPM"
"11170",526.439200548147,-3.3480544888691,0.247179098168947,3.84977917799023e-45,1.47008724492862e-42,"FAM107A"
"10924",1528.36187013254,-2.1614792453275,0.156674323583983,3.7956095355593e-45,1.47008724492862e-42,"SMPDL3A"
"100188953",45.6197381064706,-3.09423442318418,0.226009348513559,2.99538067480327e-44,1.12182766618834e-41,"LINC00092"
"11335",5095.32823342641,1.39901007230916,0.101808020680938,7.14987315552746e-44,2.62724112648863e-41,"CBX3"
"257000",185.616193682353,-3.50066705458349,0.262729270278148,2.77307563400066e-43,1.00010459207709e-40,"TINCR"
"6689",1719.26040154932,-4.73512740867266,0.371847630627253,4.00511086328171e-43,1.4181733465893e-40,"SPIB"
"4085",945.610634727837,1.73875868261485,0.127694878972298,5.0287393810696e-43,1.74883391868447e-40,"MAD2L1"
"101669762",80.0677609964169,4.94863259179065,0.371205265958619,5.19285210944046e-43,1.77422447072549e-40,"BLACAT1"
"116173",18.6107050767995,-5.43576188601431,0.403491225748426,5.82539844928691e-43,1.95602818620453e-40,"CMTM5"
"54738",198.959561178333,-5.1949412010783,0.397331114157658,2.70338049253209e-42,8.92344662577329e-40,"FEV"
"7045",11494.1414294603,2.58784679963357,0.198850861503429,7.32071600641273e-42,2.37618240374813e-39,"TGFBI"
"572558",50.7154661999991,-4.98991231724495,0.394406728483697,8.74664644366316e-42,2.79247441787443e-39,"PGM5-AS1"
"3651",393.046337996338,4.22839718513464,0.331581822226419,1.09824611411547e-41,3.44973275361271e-39,"PDX1"
"11126",39.6197128183558,-2.85500154903483,0.215008728195149,1.96843343107687e-41,6.08495890003524e-39,"CD160"
"11072",209.385239580266,2.5807304202479,0.198336750905251,2.36390427978404e-41,7.19328685137408e-39,"DUSP14"
"55355",515.599463764336,1.89677121031568,0.143630841219965,2.88688869816825e-41,8.64956267643488e-39,"HJURP"
"7148",2609.60486761038,-3.8260701518011,0.299450725574474,3.2669114023736e-41,9.63986356988271e-39,"TNXB"
"655",975.161726736903,2.94452704567077,0.224521746448294,3.46953335527227e-41,1.00849495662578e-38,"BMP7"
"651",389.89650580045,-4.88796045153173,0.403695766092768,4.83777384006241e-41,1.38552419904729e-38,"BMP3"
"4316",1012.24991193796,6.41150501971507,0.52622912858167,5.7690365030251e-41,1.62828965067267e-38,"MMP7"
"5653",850.73558631675,7.28982091415629,0.573599288246003,8.32612214366728e-41,2.31644612497029e-38,"KLK6"
"11240",6651.05657333416,-3.48460541458897,0.278756385824326,8.80745420293874e-41,2.41584747327087e-38,"PADI2"
"55532",453.73694695629,-5.32826628924165,0.427640315301013,1.73047880322779e-40,4.68070481845295e-38,"SLC30A10"
"55165",658.493687497654,2.11580261629691,0.161966822396549,1.76366330948701e-40,4.70511547291225e-38,"CEP55"
"4969",477.079455509867,-4.96884359618998,0.411941854542163,3.80704598761698e-40,1.00192190011947e-37,"OGN"
"220441",598.18614509993,-2.862064833203,0.221639243399248,4.31363282616636e-40,1.12010665719453e-37,"RNF152"
"9603",1713.15441033901,2.7449362207022,0.212442632915924,5.78413262259391e-40,1.48218398453969e-37,"NFE2L3"
"4314",1360.33243854434,5.62286053162762,0.460581365642357,6.45774663030823e-40,1.63330669643185e-37,"MMP3"
"8862",230.868615848467,4.65549784938691,0.393408316320957,7.28160686021089e-40,1.81806786670009e-37,"APLN"
"388335",315.200877952537,-1.93521075959929,0.149077115846837,1.04404097604567e-39,2.57375924158094e-37,"TMEM220"
"114786",41.4758293063351,-5.19246327607157,0.412509873528302,1.31538329630697e-39,3.20213621194728e-37,"XKR4"
"23052",2294.06727020182,-2.01199503530855,0.156109787279839,1.44738196819851e-39,3.4799708432921e-37,"ENDOD1"
"2981",4361.0424886704,-6.44709105235425,0.524367469052182,1.73665396843821e-39,4.12455317504075e-37,"GUCA2B"
"27250",7538.03671435993,-2.03080325062366,0.157758866842378,1.93915631890775e-39,4.55000835069017e-37,"PDCD4"
"2651",207.121565360543,-3.42576941863236,0.270404708136694,3.76027158017983e-39,8.71801059809549e-37,"GCNT2"
"2523",147.18785147106,2.48899478463162,0.196948172582697,5.65271327525881e-39,1.29513636512547e-36,"FUT1"
"55248",237.333096225328,1.4733958417596,0.114694069289744,6.64364633507395e-39,1.50447688808797e-36,"PACC1"
"4188",705.650995392738,3.94735617234946,0.322034454182668,8.68311084383267e-39,1.94371935268553e-36,"MDFI"
"107986554",250.342033222554,5.44764873433252,0.441741644033575,1.07418110521068e-38,2.37723602545204e-36,NA
"8839",446.694261925091,-5.47335858170225,0.469840393137636,1.28431075077898e-38,2.81033167094614e-36,"CCN5"
"10382",49.6695801726164,-3.71035774687333,0.297099454855303,1.31534351504604e-38,2.84625721728017e-36,"TUBB4A"
"5630",305.687988776212,-4.10305892704708,0.327859580255477,1.39900773271299e-38,2.99403028511929e-36,"PRPH"
"8833",1609.65644378762,1.18353238276042,0.0920726718789646,1.93615586000025e-38,4.09854732320704e-36,"GMPS"
"100170841",469.096869963466,3.52599715390852,0.287162657482249,3.0962710296636e-38,6.48385788201061e-36,"EPOP"
"4320",2740.53465786225,3.69424559085492,0.296155911623648,3.35255610366756e-38,6.94585426797081e-36,"MMP11"
"343",11967.5814246099,-6.49289775176489,0.581752166914275,3.84598171015843e-38,7.88426250582478e-36,"AQP8"
"284076",227.561605909469,-2.54137606361105,0.200993454915797,4.24524827198993e-38,8.61210521843791e-36,"TTLL6"
"125",2080.08941270269,-4.82448430047488,0.409172302947442,5.34412842798176e-38,1.07295774365922e-35,"ADH1B"
"9569",1425.25949425664,2.40697479558893,0.193180831733698,6.62523396858099e-38,1.31659624018485e-35,"GTF2IRD1"
"3624",544.793039320261,4.82523604796043,0.421519519145699,7.76625386119386e-38,1.52775549441162e-35,"INHBA"
"9099",313.106463347708,-3.57956704668631,0.291042137392882,9.89999857560137e-38,1.92802472259837e-35,"USP2"
"56938",467.923904083518,2.44669593887016,0.19628520189308,1.02953382723528e-37,1.98516547380267e-35,"BMAL2"
"2949",205.224608962396,-3.09740646717774,0.248214074166654,1.21977842996992e-37,2.32893969839846e-35,"GSTM5"
"23594",313.775971656578,2.11272459850761,0.168979819702655,1.39979926988849e-37,2.64670784282315e-35,"ORC6"
"55038",621.499752199517,1.72968399105041,0.137035322031755,1.445742040143e-37,2.70729098382547e-35,"CDCA4"
"6332",224.63920081705,-5.22592314360258,0.446860082401579,1.60119615788325e-37,2.96983763569299e-35,"SCN7A"
"4488",231.638975892114,4.7065567012906,0.390072829260227,1.6461984103724e-37,3.02450132471722e-35,"MSX2"
"477",303.179077205772,-4.92540806395134,0.419508781179203,2.53096638896353e-37,4.60659536682848e-35,"ATP1A2"
"10351",681.977253688261,-4.6189685526917,0.401630013240137,2.86726743221181e-37,5.17037344836343e-35,"ABCA8"
"79801",276.633660524802,1.61245345605093,0.129215863907337,6.68280595285856e-37,1.19401510029285e-34,"SHCBP1"
"1311",347.645618843296,5.70541710743609,0.499053049348368,1.02519082847618e-36,1.81505376223396e-34,"COMP"
"644139",48.5085104375494,-4.40650748326655,0.35988158970747,1.26619260931254e-36,2.22154063660917e-34,"PIRT"
"79080",1190.77001471206,1.62122820351934,0.130177832211321,1.33685639774595e-36,2.32457842375914e-34,"CCDC86"
"4070",1747.39325409701,5.38634559964548,0.464142525019916,1.50409633115597e-36,2.59223681851881e-34,"TACSTD2"
"6947",577.587392783973,6.86743145185844,0.640805754125346,1.70202415261099e-36,2.90762459404378e-34,"TCN1"
"257194",477.398363018788,-3.07063509980918,0.252088933166961,1.76818616424194e-36,2.99438483031407e-34,"NEGR1"
"57214",1554.96817848131,4.5315280450184,0.381520897726122,1.79141743060666e-36,3.00757366043661e-34,"CEMIP"
"590",97.6867985989079,-4.42191164925721,0.380468972600159,3.34380210862571e-36,5.5658586380757e-34,"BCHE"
"201140",42.0415619790349,-6.42094627452568,0.529675506386882,3.84165071524637e-36,6.34035149825619e-34,"DHRS7C"
"105379057",96.8100999402775,-2.71388960506432,0.221577528143578,5.88629527601285e-36,9.63324373952523e-34,"EDIL3-DT"
"7804",283.180382178719,2.81951302084813,0.234973779922604,7.42996187371737e-36,1.20582089575538e-33,"LRP8"
"2191",327.306884927934,3.76127071402463,0.332328530346588,8.73761145376392e-36,1.40632217406655e-33,"FAP"
"8607",2206.3175297898,1.35806468914981,0.110076678337822,8.98141419597469e-36,1.43371345464432e-33,"RUVBL1"
"9834",312.756997261556,-3.37054920535809,0.281940793626359,9.28711517226684e-36,1.47045990227558e-33,"FAM30A"
"57761",1510.40725820887,3.42699636396655,0.285700869323203,1.16918165801605e-35,1.83627522498892e-33,"TRIB3"
"8767",431.772284942242,1.6921847410942,0.138198359332239,1.63147682099339e-35,2.54184088710771e-33,"RIPK2"
"4751",510.382910390166,1.88320850715606,0.155088342486339,1.67200844153413e-35,2.58431463483152e-33,"NEK2"
